id,degree_all,eigen_all,close_all,between_all,cluster_all,component_all,component_size_all
1948-083,28,0.007509778051758958,3.402749421532598e-5,46408.323857242474,55,1,8522
1948-084,4,0.001642045088306365,2.919281856663261e-5,1986.848788531177,181,1,8522
1948-085,8,0.005764838364429881,3.057729941291585e-5,4029.046299617486,36,1,8522
1948-086,7,0.008591150756236954,3.104047678172336e-5,106.8239025341596,125,1,8522
1948-087,65,0.11883631522943439,3.76889156898956e-5,31920.808256056956,49,1,8522
1948-088,6,6.843874683794988e-4,2.88176133252644e-5,392.343599063119,21,1,8522
1948-089,11,0.026411707880919132,3.348176917668329e-5,9137.201707589547,1,1,8522
1948-090,6,0.001236630765744702,2.9153668989242296e-5,344.4581265957086,15,1,8522
1948-091,32,0.008479738709931841,3.32236951393734e-5,5229.676550877049,16,1,8522
1948-092,5,0.0028029420080269815,3.0339805825242717e-5,1251.1056631797069,2,1,8522
1948-093,4,0.0014401154848054907,3.0353619669145548e-5,111.66931893979073,1,1,8522
1948-094,1,3.690446476561868e-6,2.205363443895554e-5,0,415,1,8522
1948-095,23,0.006876960375165941,3.422664886880925e-5,29054.521605047303,109,1,8522
1948-096,42,0.05570212779470317,3.6651517372819234e-5,76802.69677354652,1,1,8522
1948-097,12,0.0021883558945100627,3.089375637183725e-5,2521.517132762287,28,1,8522
1948-098,7,0.0037760494583160575,2.983026578766817e-5,1688.6584156413674,45,1,8522
1948-099,16,0.004354318146567241,3.249390739236393e-5,9189.916821275046,1,1,8522
1948-100,9,0.0015611501077687892,3.0824240182479504e-5,1943.910023792572,1,1,8522
1948-101,83,0.05434522818954148,3.879276902785321e-5,130795.17385626421,21,1,8522
1948-102,16,0.02008602894218042,3.3559299281830995e-5,6123.820532738115,29,1,8522
1948-103,25,0.04842710105774877,3.722176728951091e-5,27362.7317910403,1,1,8522
1948-104,6,0.0018653452653483074,3.1117749564351506e-5,1467.5106622095057,1,1,8522
1948-105,15,0.002064615188706133,2.9513325266357763e-5,3168.135882638302,15,1,8522
1948-106,35,0.031070140733099355,3.658715059271184e-5,36463.211073239945,1,1,8522
1948-107,5,9.599074844424888e-4,2.8703464508166136e-5,1569.3944561049573,64,1,8522
1948-108,8,0.0017956957020694366,2.9873039581777445e-5,4837.87236764386,1,1,8522
1948-109,13,0.013503693699834368,3.2680806562305956e-5,3509.6475056441654,125,1,8522
1948-110,9,5.171285936598046e-4,2.9044437990124893e-5,2232.100606045523,1,1,8522
1948-111,7,5.301451223608079e-4,2.893937201562726e-5,912.322055243173,153,1,8522
1948-112,1,9.521258207246421e-6,2.2975301550832857e-5,0,232,1,8522
1948-113,11,0.0043864774687134254,3.053714844107857e-5,1413.7700310387797,2,1,8522
1948-114,91,0.37258845631232007,3.9866050071758894e-5,44939.21165622069,89,1,8522
1948-115,53,0.12576431580030664,3.694808793644929e-5,16087.463506311424,5,1,8522
1948-116,19,0.04488617818425494,3.455425017277125e-5,1659.8897861077423,5,1,8522
1948-117,18,0.04136674710345136,3.439617514532384e-5,1766.8255382638495,5,1,8522
1948-118,14,0.06378021228420842,3.4288849266218623e-5,901.3725506854133,89,1,8522
1948-119,7,0.005935374799377625,3.106554830692762e-5,389.16313242585915,49,1,8522
1948-120,6,4.150008977807786e-4,2.8307761988337203e-5,12915.799164113449,166,1,8522
1948-121,82,0.2679960246089916,3.7184397426839703e-5,19967.499012353663,89,1,8522
1948-122,7,0.004459607057263668,2.9908778226409448e-5,166.6179583549389,49,1,8522
1949-001,9,0.0014684905800412859,3.0303948604503167e-5,890.2000423980176,37,1,8522
1949-002,2,0.002899869820350842,2.914262400186513e-5,93.71617120444792,3,1,8522
1949-003,19,0.015246782272703867,3.4061105623488544e-5,8448.113750586317,90,1,8522
1949-004,3,0.0010450542725483204,2.8473804100227792e-5,1127.0014801903337,65,1,8522
1949-005,4,7.970794139955317e-4,2.7696994876055948e-5,277.74364824712166,15,1,8522
1949-006,1,8.389983770246721e-5,2.3554906487021248e-5,0,225,1,8522
1949-007,7,6.303312999258687e-4,2.9362539272396277e-5,2263.6699887634186,1,1,8522
1949-008,5,0.005827891280838207,3.189792663476874e-5,5476.788782405202,29,1,8522
1949-009,3,0.00267702531079777,2.8993070656113188e-5,1926.6344403969006,160,1,8522
1949-010,9,5.65005794055998e-4,2.769162605228179e-5,1889.569475517618,45,1,8522
1949-011,2,1.5160367482251405e-4,2.623019620186759e-5,84.68664596598185,16,1,8522
1949-012,23,0.009116581976601824,3.355029188753942e-5,31380.595539119964,55,1,8522
1949-013,2,3.97046362950627e-4,2.818727626349466e-5,0,179,1,8522
1949-015,8,0.02301712903645631,3.3357795716859034e-5,1405.1179386902288,29,1,8522
1949-016,20,0.007958826618206518,3.3012016373960125e-5,9015.110161879687,16,1,8522
1949-017,2,0.004540099475804315,2.8922631959508316e-5,0,29,1,8522
1949-018,5,6.436764752495667e-4,2.8545329984014616e-5,219.66923841040375,36,1,8522
1949-019,7,0.0011502393244446217,2.9670068834559694e-5,3706.0676308961047,37,1,8522
1949-020,8,3.120738695653118e-4,2.7564155572094048e-5,642.9684660882621,55,1,8522
1949-021,6,4.332884445880786e-4,2.707312450929962e-5,438.4742216376846,2,1,8522
1949-022,3,0.001528496666788147,3.0030030030030033e-5,384.9081590760769,68,1,8522
1949-023,2,3.403055748842592e-4,2.666880017068032e-5,0,10,1,8522
1949-024,15,6.444819823818085e-4,2.835110002268088e-5,1091.473515987637,55,1,8522
1949-026,1,1.8030776337271773e-5,2.3136365739669612e-5,0,241,1,8522
1949-027,3,9.969917469314234e-5,2.5947741249124263e-5,224.81676358655784,44,1,8522
1949-028,6,8.830206335606547e-4,2.9334115576415372e-5,647.2744932837438,109,1,8522
1949-029,16,0.004078058920153541,3.115264797507788e-5,10239.485013858475,28,1,8522
1949-030,8,0.008212256657398187,3.0950170225936245e-5,443.7035744840473,1,1,8522
1949-031,11,0.006526314447133111,3.2126449706042984e-5,3207.8573086090137,21,1,8522
1949-032,11,0.0035569655938009004,3.047294002925402e-5,2599.3003567872397,1,1,8522
1949-033,20,0.03476422279917694,3.5020136578532657e-5,3424.0832178859287,1,1,8522
1949-034,15,0.015290505794305182,3.251926766609216e-5,5730.531040062813,19,1,8522
1949-035,6,2.4135212810090238e-4,2.630678978244285e-5,3134.170399569076,73,1,8522
1949-037,4,0.002372945539562145,2.9064698017787598e-5,521.9477907976799,29,1,8522
1949-038,6,0.012487989300139696,3.230078490907329e-5,2216.6512675078757,29,1,8522
1949-039,1,0.0046689195033465785,3.0003000300030004e-5,0,233,1,8522
1949-040,24,0.04951509841129505,3.5751313860784385e-5,12474.684167845598,29,1,8522
1949-041,14,0.004945874925652375,3.175409627841992e-5,9055.845529688424,39,1,8522
1949-042,9,0.0011867025596039656,2.91247997670016e-5,2794.5976371055544,150,1,8522
1949-043,5,0.00617059648030038,3.0929110478782625e-5,467.4913093673375,1,1,8522
1949-045,1,4.784544813316481e-5,2.351889743408829e-5,0,291,1,8522
1949-046,9,0.01700760492618893,3.227159776680543e-5,1452.7824809145654,89,1,8522
1949-047,11,0.0204928902141187,3.245594106001104e-5,729.3444681654048,5,1,8522
1949-048,44,0.04077833784333728,3.747985457816424e-5,59542.62146428836,1,1,8522
1949-049,70,0.2573039247800627,3.66474878147103e-5,8202.237694802434,89,1,8522
1949-050,12,0.010671166170292365,3.181977280682216e-5,2627.8618984039617,1,1,8522
1949-051,9,7.258835228868589e-4,2.8303755908409048e-5,1234.2435461242308,55,1,8522
1949-052,6,0.004493268930792298,2.9825817227392034e-5,718.7321383687039,187,1,8522
1949-053,2,3.865112402990899e-5,2.4948232417733204e-5,0,210,1,8522
1949-054,10,0.002702474151549355,3.0333363666697e-5,2916.713455764007,2,1,8522
1949-055,3,1.1358055381070498e-4,2.552387758748309e-5,2.0538202460901203,56,1,8522
1949-056,1,1,1,0,208,4,2
1949-057,11,0.0183602004230195,3.267119707266074e-5,2072.182263905181,49,1,8522
1949-058,6,8.196586306376215e-4,2.9102761852099765e-5,10132.264408077424,135,1,8522
1949-059,33,0.055521002993098034,3.55897216883764e-5,18980.57910740699,5,1,8522
1949-060,23,0.005787964327183249,3.326126725428238e-5,12790.64182940563,38,1,8522
1949-061,3,2.023754762924013e-4,2.6053879422646033e-5,41.357224803540184,38,1,8522
1949-062,3,0.0026073017177994456,2.8266154107072193e-5,27.65016362584831,5,1,8522
1949-063,3,0.0027767092864372654,3.014045451805413e-5,46.69850515953018,2,1,8522
1949-064,6,0.02125513765970365,3.2570107155652544e-5,6.63541681839134,25,1,8522
1949-065,28,0.05437185602126144,3.533319200056533e-5,8149.128012291003,49,1,8522
1949-066,77,0.10258484701861126,3.822776100003823e-5,105763.04993028038,108,1,8522
1949-067,7,0.020267113644511548,3.2286184741549094e-5,281.26313319073347,29,1,8522
1949-068,23,0.03129639745447669,3.427239701144698e-5,5872.482397695984,49,1,8522
1949-069,13,0.010937511085365814,3.1757121534504114e-5,1049.21543457965,49,1,8522
1949-070,91,0.36334350575282776,3.9485114111979786e-5,90437.08792009387,29,1,8522
1949-071,17,0.0048701441663616145,3.1462371004278885e-5,967.9548660969617,36,1,8522
1949-072,22,0.06664065363952264,3.5390713476783694e-5,3968.8191699667304,29,1,8522
1949-073,10,0.027181013415939235,3.265199503689675e-5,1094.0322647306245,36,1,8522
1949-074,16,0.007139096890728244,3.254466755622091e-5,3006.070562005565,16,1,8522
1949-075,16,0.003373819484547261,3.205128205128205e-5,16064.155044189707,1,1,8522
1949-076,7,0.014338315431136334,3.091190108191654e-5,113.0862349299679,36,1,8522
1949-077,16,0.007911780502815338,3.213264355258507e-5,4952.0438485054865,15,1,8522
1949-078,10,0.001228058219410522,2.9298877852978233e-5,2844.5219124365954,36,1,8522
1949-079,3,2.802529226352076e-4,2.5801790644270712e-5,0,36,1,8522
1949-080,1,1.3650312353596544e-6,2.082856012163879e-5,0,399,1,8522
1949-081,22,0.05247311023246181,3.5398230088495574e-5,4057.1194820132723,49,1,8522
1949-082,7,0.0017205704236737886,3.0483158055174515e-5,1177.4930615117198,62,1,8522
1949-083,6,8.499249867152844e-4,2.8777806555584333e-5,2938.7131241434026,51,1,8522
1949-084,27,0.06832979204289273,3.559352197899982e-5,12196.232355631897,29,1,8522
1949-085,16,0.04579832436128599,3.433476394849786e-5,2249.489183203622,29,1,8522
1949-086,12,0.006202074953225982,3.215020576131687e-5,9567.491686646543,7,1,8522
1949-087,17,0.019742379000388152,3.203485392106612e-5,1659.1566008164505,125,1,8522
1949-088,18,0.005453825948041892,3.2953272259935416e-5,14732.624134760337,1,1,8522
1949-089,16,0.004372523227719761,3.189182293659906e-5,7610.303496572988,7,1,8522
1949-090,18,0.003736790505510354,3.1855249745158005e-5,11453.4322207732,2,1,8522
1949-091,22,0.028239989741420307,3.5243532811729044e-5,9779.538463025696,1,1,8522
1949-092,11,0.002099497877885196,2.9702676211126622e-5,1834.0397123773407,2,1,8522
1949-093,6,0.007063172924039607,3.0785333866945786e-5,62.144155116741224,29,1,8522
1949-094,14,0.004689970548442916,3.206464231891494e-5,2967.1013360003253,16,1,8522
1949-095,4,0.0010694688781245493,2.8009635314548205e-5,2748.9269486013727,121,1,8522
1949-096,5,0.003720692308583492,3.126856571089084e-5,950.5395083711251,21,1,8522
1949-097,4,0.016318643839001844,3.078438615933999e-5,21.287927054470497,29,1,8522
1949-113,17,0.0032107447110923735,3.1020256227316434e-5,5759.064945037229,33,1,8522
1949-114,14,0.0015951494038624902,2.9976917773314546e-5,1993.9117192659046,13,1,8522
1950-001,15,0.012005516235151647,3.365303718660609e-5,7464.467589489544,49,1,8522
1950-002,6,0.009177645735697059,3.284180104436928e-5,7640.490679524027,1,1,8522
1950-003,4,7.39872680730023e-4,2.8591851322373126e-5,10026.560239113125,228,1,8522
1950-004,51,0.060533316367794084,3.68405540819334e-5,67392.94182128216,29,1,8522
1950-005,8,0.010459144309608329,3.309504898067249e-5,855.4416565074484,49,1,8522
1950-006,15,8.070028503296714e-4,2.9095987663301233e-5,6008.718040627134,98,1,8522
1950-007,2,1.8803895254368088e-6,2.1577766269635767e-5,8520.000000000002,230,1,8522
1950-008,1,3.374463065967664e-8,1.8226888305628465e-5,0,229,1,8522
1950-009,21,0.004826347807584556,3.195092338168573e-5,4013.3039860934878,16,1,8522
1950-010,3,0.0028852696429404134,3.0132280712327117e-5,5144.807701947394,6,1,8522
1950-011,3,0.0014096461999646324,2.8176951253874332e-5,15.909349008269048,187,1,8522
1950-012,11,0.01654969992211259,3.3112582781456954e-5,929.7767644563243,49,1,8522
1950-013,23,0.006619428424411367,3.321155762205247e-5,10280.587272394674,37,1,8522
1950-014,7,0.001503808687185489,3.008514094888535e-5,3003.9488807058947,16,1,8522
1950-015,20,0.038834001208848126,3.3413525795241913e-5,2529.1010744065566,49,1,8522
1950-016,18,0.016891484809717333,3.4502984508159955e-5,14457.078012926666,1,1,8522
1950-017,10,0.0020797365647073894,2.939101810486715e-5,17778.722784985257,28,1,8522
1950-018,5,5.34159932006609e-4,2.816980760021409e-5,10.909528441203372,28,1,8522
1950-019,11,0.006093883872774206,3.2301828283480846e-5,3249.4033921162145,1,1,8522
1950-020,13,0.02010612840095803,3.331223558413005e-5,2023.7739181530221,125,1,8522
1950-021,27,0.009028583850731856,3.3375609104866166e-5,5657.504166603407,16,1,8522
1950-022,4,9.223482117812294e-5,2.5565639780135496e-5,86.97221887609584,79,1,8522
1950-023,21,0.006287900637825514,3.271180896303565e-5,4926.975333334958,16,1,8522
1950-024,61,0.32467665416029307,3.749390724007349e-5,14102.36749054755,29,1,8522
1950-025,46,0.30005254650702,3.6652860755781986e-5,2719.4111166240546,29,1,8522
1950-026,35,0.15757223663127423,3.5830735605001975e-5,5911.6824788972135,29,1,8522
1950-027,9,0.010281215571740573,3.114294612270321e-5,723.9705351109722,49,1,8522
1950-028,1,7.44742077613814e-6,2.28070975687634e-5,0,231,1,8522
1950-029,38,0.0518555639799714,3.5405749893782755e-5,12662.270804865184,15,1,8522
1950-030,12,0.007969980163514601,3.3507572711432785e-5,2943.2579000449405,1,1,8522
1950-031,36,0.05914297176999455,3.4489894460922946e-5,7044.015123235634,49,1,8522
1950-032,23,0.008451185505618105,3.280517009480694e-5,6231.344555338904,36,1,8522
1950-034,3,5.652844676841279e-4,2.7326137450471376e-5,8520,269,1,8522
1950-035,8,7.311547870580362e-4,2.8629505568438835e-5,2490.316554212005,8,1,8522
1950-036,3,3.041384766967748e-4,2.7202742036397268e-5,542.8509532446658,8,1,8522
1950-037,2,0.0033841632618063383,3.044788843893676e-5,0,29,1,8522
1950-038,75,0.03078731286672491,3.747142803612246e-5,200401.00897323663,36,1,8522
1950-039,19,0.007077226339558441,3.229452607782981e-5,23203.448531856044,1,1,8522
1950-040,12,8.816919560977192e-4,2.939706617279596e-5,9872.65401778179,23,1,8522
1950-041,10,0.0021497687079956285,2.9917726252804787e-5,2279.6368403187817,15,1,8522
1950-042,1,3.130531846033175e-4,2.6685880500627118e-5,0,433,1,8522
1950-043,8,5.305636438147259e-4,2.8567347521782604e-5,16426.307661310377,130,1,8522
1950-044,16,0.004260649778816808,3.075787401574804e-5,2838.1150054019545,15,1,8522
1950-045,16,0.003594215661075385,3.225390272222939e-5,5834.436577434006,37,1,8522
1950-046,12,0.006109390684274345,3.22622273841786e-5,7611.1528955846015,16,1,8522
1950-047,7,0.005367415323749626,2.9818702290076335e-5,3552.12907727436,55,1,8522
1950-048,10,0.005642792303403579,3.1501023783272954e-5,5397.096034996076,31,1,8522
1950-049,5,8.647453376220518e-4,2.8417971525192532e-5,5757.957764372144,131,1,8522
1950-050,6,0.001751959861233351,3.053528352010748e-5,8832.432380049448,39,1,8522
1950-051,32,0.014548032371812424,3.3496348897970125e-5,21051.579774336882,15,1,8522
1950-054,5,0.0012978065034534528,2.916982673122922e-5,2636.307300233552,127,1,8522
1950-055,20,0.018788119663746557,3.60555255092843e-5,14335.997253109153,1,1,8522
1950-056,12,0.011843173756013377,3.261365860022177e-5,16744.66370348383,105,1,8522
1950-058,7,0.0034543402292488887,3.1346979718504126e-5,1598.7287418161293,1,1,8522
1950-059,7,0.0020918738373795075,3.043121024923161e-5,3664.6040084996794,123,1,8522
1950-060,3,0.004798828565233854,2.9300594802074484e-5,13.29150859798318,49,1,8522
1950-061,13,0.06347755874136807,3.387419125368382e-5,190.28015268725667,29,1,8522
1950-062,10,0.0070797221059817955,3.2757886461165525e-5,4199.95067279523,19,1,8522
1950-063,17,0.02868156830396408,3.47041471455839e-5,4879.723496659079,29,1,8522
1950-064,24,0.07632851437348658,3.6820206929562945e-5,17205.427827885193,29,1,8522
1950-065,6,0.008249113315069482,3.060069157562961e-5,193.55247255105664,29,1,8522
1950-067,14,0.008090805311665804,3.23907621546335e-5,7093.653552179988,2,1,8522
1950-068,104,0.2601713860136432,4.0306328093510676e-5,112035.45104150743,49,1,8522
1950-069,4,0.0033080078235696335,3.098757398283288e-5,682.9164382639867,4,1,8522
1950-070,21,0.05198674073742582,3.491863956980236e-5,5138.227540873481,1,1,8522
1950-071,26,0.020246653177915557,3.5651894898213836e-5,30364.024469016105,1,1,8522
1950-072,7,0.008847423447523992,3.2290354871000035e-5,5776.782373781336,1,1,8522
1950-073,1,6.171966578681466e-6,2.2554525565554728e-5,0,234,1,8522
1950-074,4,0.005195741948350179,3.0138637733574443e-5,3731.9903657802115,154,1,8522
1950-077,6,0.00793280714379773,3.134992789516584e-5,5265.48170155094,1,1,8522
1950-078,10,0.007408924968875974,3.0687083806425876e-5,1652.3376759936118,28,1,8522
1950-079,24,0.022976392157222948,3.494426389908096e-5,23975.83171054045,29,1,8522
1950-081,55,0.1075544241525484,3.785727806170736e-5,17690.965922666917,49,1,8522
1950-082,47,0.027209745039627902,3.75685626267939e-5,76757.25550815758,16,1,8522
1950-083,4,0.0023511414058004876,2.9933846199898228e-5,461.471822570178,36,1,8522
1950-084,10,0.002793459501604673,2.991683120923832e-5,2476.531809924015,3,1,8522
1950-085,5,0.0022202469903924702,2.988643156007173e-5,551.8214271873061,121,1,8522
1950-086,4,0.0017762381735859604,2.921670026587197e-5,5901.9568130965545,121,1,8522
1950-087,40,0.072610513624966,3.485413544317033e-5,6459.051445700412,49,1,8522
1950-088,7,0.005300535927926606,3.196215680634129e-5,2279.2817776290626,49,1,8522
1950-089,78,0.2919135521728287,3.861600247142416e-5,57227.63955618531,29,1,8522
1950-090,29,0.007862234892751915,3.274715918394079e-5,4064.0852862148927,16,1,8522
1950-091,13,0.004799137287222539,3.175611305176246e-5,4862.287338143105,7,1,8522
1950-092,49,0.2633543124562974,3.7052132350216754e-5,21249.122993964036,29,1,8522
1950-093,16,0.03804151061399904,3.569134128060532e-5,2588.5028409722286,29,1,8522
1950-094,13,0.0026874471122835994,3.0414550320873504e-5,815.9957029321786,36,1,8522
1950-095,23,0.0061646619857403,3.184409132885393e-5,8077.38805917591,36,1,8522
1950-096,15,0.029605305537037822,3.328894806924101e-5,4561.702040339573,36,1,8522
1950-097,5,0.0061401452323635195,3.167363486633726e-5,232.09484502156116,29,1,8522
1950-098,29,0.11803110647076329,3.5438372669927e-5,10889.913674175841,29,1,8522
1950-099,5,0.0017966667713999339,3.075503613716746e-5,1967.3104740807707,49,1,8522
1951-001,10,0.017651466028733576,3.3779219024456154e-5,3267.4032419160417,21,1,8522
1951-002,6,0.0012645874309372854,2.938065577623693e-5,1559.7844759019968,42,1,8522
1951-003,10,0.0012232051469485106,3.0523167083816616e-5,3889.7666829992845,1,1,8522
1951-004,4,4.985071673819781e-4,2.856000456960073e-5,1695.2060930479674,23,1,8522
1951-005,2,1.56135486834139e-4,2.47390035129385e-5,0,214,1,8522
1951-006,1,6.699801301973464e-7,1.958403509459089e-5,0,236,1,8522
1951-007,11,0.02559378577078386,3.218331616889804e-5,458.6572945696087,5,1,8522
1951-008,47,0.15456613267850874,3.462603878116343e-5,5772.233635300861,89,1,8522
